,nom_entreprise,adresse,latitude,longitude,activite_principale
3885,MILLE ET UN REPAS (1001 REPAS),40 AVENUE EDMOND ESMONIN 38100 GRENOBLE,45.15995599999999,5.723672999999998,56.29B
3886,MILLE ET UN REPAS (1001 REPAS),RUE LAVOISIER 38800 LE PONT-DE-CLAIX,45.134220999999975,5.703105,56.29B
3887,OEUVRE UNIVERSITAIRE DU LOIRET,VILLAGE 5 CHAMROUSSE LD BACHAT BOULOUD 38410 SAINT MARTIN D'URIAGE,45.140252,5.840272,55.2E
3888,OEUVRE UNIVERSITAIRE DU LOIRET,LE RELAIS IMPASSE DU COIN 38250 LANS-EN-VERCORS,45.116539,5.570131,55.20Z
3889,LES INTERIMAIRES PROFESSIONNELS TERTIAIRE & MEDICAL (LIP TERTIAIRE & MEDICAL),11 RUE DE L’ABBE VINCENT 38600 FONTAINE,45.193383,5.674329,78.20Z
3890,SAUVEGARDE ISERE - ASSOCIATION DE PROTECTION DE L'ENFANCE ET D'ACCOMPAGNEMENT DES ADULTES,LD GALIMAND 38570 THEYS,45.305428,5.984808,87.10B
3891,SAUVEGARDE ISERE - ASSOCIATION DE PROTECTION DE L'ENFANCE ET D'ACCOMPAGNEMENT DES ADULTES,117 AVENUE JULES VALLES 38400 SAINT-MARTIN-D'HERES,45.178532,5.751547,87.10B
3892,SAUVEGARDE ISERE - ASSOCIATION DE PROTECTION DE L'ENFANCE ET D'ACCOMPAGNEMENT DES ADULTES,7 B RUE AIMON DE CHISSE 38000 GRENOBLE,45.196432,5.736997,85.3K
3893,SAUVEGARDE ISERE - ASSOCIATION DE PROTECTION DE L'ENFANCE ET D'ACCOMPAGNEMENT DES ADULTES,129 COURS BERRIAT 38000 GRENOBLE,45.188305,5.707963,88.99B
3894,SAUVEGARDE ISERE - ASSOCIATION DE PROTECTION DE L'ENFANCE ET D'ACCOMPAGNEMENT DES ADULTES,4 RUE PAUL LANGEVIN 38400 SAINT-MARTIN-D'HERES,45.178962,5.752014,87.90A
3895,SAUVEGARDE ISERE - ASSOCIATION DE PROTECTION DE L'ENFANCE ET D'ACCOMPAGNEMENT DES ADULTES,LA ROCHE 38250 SAINT-NIZIER-DU-MOUCHEROTTE,45.16685,5.632951,85.3H
3896,SAUVEGARDE ISERE - ASSOCIATION DE PROTECTION DE L'ENFANCE ET D'ACCOMPAGNEMENT DES ADULTES,RESTAURANT APPLICATION COR 19 RUE EUGENE SUE 38100 GRENOBLE,45.172038,5.725678,85.3B
3897,SAUVEGARDE ISERE - ASSOCIATION DE PROTECTION DE L'ENFANCE ET D'ACCOMPAGNEMENT DES ADULTES,CADA LE CEDRE 130 COURS BERRIAT 38000 GRENOBLE,45.188722,5.709605,87.90B
3898,SAUVEGARDE ISERE - ASSOCIATION DE PROTECTION DE L'ENFANCE ET D'ACCOMPAGNEMENT DES ADULTES,1 AVENUE DU TAILLEFER 38240 MEYLAN,45.214141,5.782504,80.4C
3899,SAUVEGARDE ISERE - ASSOCIATION DE PROTECTION DE L'ENFANCE ET D'ACCOMPAGNEMENT DES ADULTES,U-E-E-R LA MINARDIERE LA MOTTE 38650 SINARD,44.958519,5.635468,88.10C
3900,DG HOLIDAYS (DG HOLIDAYS) (DG HOLIDAYS),495 LD BACHAT-BOULOUD 38410 CHAMROUSSE,45.102844,5.879719,55.10Z
3901,DG HOLIDAYS (DG HOLIDAYS) (DG HOLIDAYS),495 ROUTE DE BACHAT-BOULOUD 38410 CHAMROUSSE,45.102844,5.879719,56.10A
3902,SOCIETE NOUVELLE DES ARMATURES ASSEMBLEES MURE (S.N.A.A.M.) (S.N.A.A.M.),7 AVENUE VICTOR HUGO 38130 ECHIROLLES,45.152737,5.712102,25.93Z
3903,DIRECTION ZONALE DES COMPAGNIES REPUBLICAINES DE SECURITE SUD-EST (DZCRS),44 AVENUE RHIN ET DANUBE 38100 GRENOBLE,45.175841,5.703979,84.24Z
3904,DIRECTION ZONALE DES COMPAGNIES REPUBLICAINES DE SECURITE SUD-EST (DZCRS),42 AVENUE RHIN ET DANUBE 38100 GRENOBLE,45.176575,5.704112,56.29B
3905,AKKODIS I&S SAS (AKKODIS),MINI PARC LES BEALIERES 23 AVENUE DU GRANIER 38240 MEYLAN,45.209856,5.783541,62.02A
3906,AKKODIS I&S SAS (AKKODIS),17 RUE MAUPERTUIS 38320 EYBENS,45.150728,5.737482,71.12B
3907,AKKODIS I&S SAS (AKKODIS),3 RUE IRENE JOLIOT CURIE 38320 EYBENS,45.150006,5.740603,71.12B
3908,BLANCOLOR,ESPACE COMBOIRE 13 RUE DES MONTAGNES DE LANS 38130 ECHIROLLES,45.151884,5.696342,46.73B
3909,BLANCOLOR,ZA LE PARVIS 9 RUE DU PICHERAS 38500 VOIRON,45.356891,5.565738,46.73B
3910,BLANCOLOR,ZA PARVIS 2 735 RUE RENE RAMBAUD 38500 VOIRON,45.362271,5.569641,46.73B
3911,ICF SUD-EST MEDITERRANEE SA D'HLM (ICF HABITAT SUD-EST MEDITERRANEE),44 AVENUE DES MARTYRS 38000 GRENOBLE,45.199639,5.708519,68.20A
3912,SARL ORGANIDEM (ORGANIDEM),9 AVENUE PAUL VERLAINE 38100 GRENOBLE,45.162639,5.7134,49.42Z
3913,AGIR A DOM ASSISTANCE,29-31 29 BOULEVARD DES ALPES 38240 MEYLAN,45.203645,5.77141,77.29Z
3914,AGIR A DOM ASSISTANCE,5 RUE ALPHONSE BOUFFARD ROUPE 38500 VOIRON,45.350015,5.570324,86.10Z
3915,AGIR A DOM ASSISTANCE,19 BOULEVARD DE LA CHANTOURNE 38700 LA TRONCHE,45.19779,5.745003,77.29Z
3916,AGIR A DOM ASSISTANCE,27 CHEMIN DE MONTOLLIER 38500 VOIRON,45.35219,5.567757,77.29Z
3917,AGIR A DOM ASSISTANCE,15 CHEMIN DU VIEUX CHENE 38240 MEYLAN,45.206698,5.785912,77.29Z
3918,AGIR A DOM ASSISTANCE,7 BOULEVARD DE LA CHANTOURNE 38700 LA TRONCHE,45.197248,5.746971,77.29Z
3919,AGIR A DOM ASSISTANCE,36 CHEMIN DU VIEUX CHENE 38240 MEYLAN,45.208629,5.798178,77.29Z
3920,EDA (ADA - EDALEASE),9 AVENUE PAUL VERLAINE 38100 GRENOBLE,45.162639,5.7134,71.1Z
3921,RG FRANCE,RUE DES BOURELLES 38420 DOMENE,45.197105,5.818565,46.69B
3922,DISTRICLEAN (COMPAGNIE DES ASPIRATEURS),32 BOULEVARD GAMBETTA 38000 GRENOBLE,45.185725,5.724643,47.54Z
3923,ENTRE PARENTHESE EP (ENTRE PARENTHESE EP),34 AVENUE JACQUES CHIRAC 38500 VOIRON,45.373706,5.575966,56.10C
3924,NOVETUDE SANTE PRO II (FORMATION & SANTE LYON),26 RUE COLONEL DUMONT 38000 GRENOBLE,45.1815,5.719506,85.59A
3925,DEJBOX SERVICES (REFECTORY),88 ALLEE GALILEE 38330 MONTBONNOT-SAINT-MARTIN,45.218094,5.81422,56.10C
3926,MIDAS FRANCE (LE SILENCIEUX SA),6 BOULEVARD DE LA CHANTOURNE 38700 LA TRONCHE,45.200569,5.757053,45.20A
3927,MIDAS FRANCE (LE SILENCIEUX SA),37 AVENUE JEAN PERROT 38100 GRENOBLE,45.179262,5.735888,50.2Z
3928,MIDAS FRANCE (LE SILENCIEUX SA),62 BOULEVARD JOSEPH VALLIER 38000 GRENOBLE,45.180578,5.70575,45.20A
3929,MIDAS FRANCE (LE SILENCIEUX SA),140 AVENUE GABRIEL PERI 38400 SAINT-MARTIN-D'HERES,45.183041,5.773494,45.20A
3930,MIDAS FRANCE (LE SILENCIEUX SA),17 AVENUE DE VERDUN 38500 VOIRON,45.370011,5.582092,68.20B
3931,MIDAS FRANCE (LE SILENCIEUX SA),53 GRAND PLACE 38100 GRENOBLE,45.157897,5.732046,45.20A
3932,MIDAS FRANCE (LE SILENCIEUX SA),41 BOULEVARD PAUL LANGEVIN 38600 FONTAINE,45.189665,5.68217,45.20A
3933,SARP CENTRE EST (AC SARP CENTRE EST - AC SANIVEM),ZA LA PLAINE 9 RUE DES ARTISANS 38560 CHAMP-SUR-DRAC,45.070308,5.723185,37.00Z
3934,SARP CENTRE EST (AC SARP CENTRE EST - AC SANIVEM),ZA LA PLAINE 39 RUE DES ARTISANS 38560 CHAMP-SUR-DRAC,45.068358,5.723456,37.00Z
3935,DOMIDOM SERVICES,33 COURS JEAN JAURES 38000 GRENOBLE,45.187299,5.719176,88.10A
3936,DOMIDOM SERVICES,34 AVENUE ALSACE LORRAINE 38000 GRENOBLE,45.189903,5.71854,88.10A
3937,BPI GROUP,32 RUE GUSTAVE EIFFEL 38100 GRENOBLE,45.184078,5.703064,68.20B
3938,ECONOCOM SERVICES & SOLUTIONS,456 RUE DE L ETANG 38950 SAINT-MARTIN-LE-VINOUX,45.20937,5.702499,62.03Z
3939,LMS SA (L.M.S LA MAISON DU SOL),ZONE CHAMP ROMAN 27 RUE DU TOUR DE L’EAU 38400 SAINT-MARTIN-D'HERES,45.187394,5.775738,51.4A
3940,RENOUVEAU ASSOCIATION,LD CHAMROUSSE 38410 CHAMROUSSE,45.114601,5.877879,55.2E
3941,FEDERATION FRANCAISE DES CLUBS ALPINS ET DE MONTAGNE (FFCAM),32 AVENUE FELIX VIALLET 38000 GRENOBLE,45.190986,5.718912,93.12Z
3942,FEDERATION FRANCAISE DES CLUBS ALPINS ET DE MONTAGNE (FFCAM),LD CHAMROUSSE LE RECOIN 38410 CHAMROUSSE,45.126816,5.878498,93.12Z
3943,APIVIA MACIF MUTUELLE (A2M),14 BOULEVARD GAMBETTA 38000 GRENOBLE,45.188457,5.7228,65.12Z
3944,APIVIA MACIF MUTUELLE (A2M),16 AVENUE LEON ET JOANNY TARDY 38500 VOIRON,45.364583,5.594483,66.0G
3945,APIVIA MACIF MUTUELLE (A2M),6 SQUARE DES MAISONS NEUVES 38320 EYBENS,45.16497,5.743099,66.0G
3946,APIVIA MACIF MUTUELLE (A2M),76 AVENUE LEON BLUM 38100 GRENOBLE,45.164826,5.718068,65.12Z
3947,APIVIA MACIF MUTUELLE (A2M),46 BIS AVENUE ARISTIDE BRIAND 38600 FONTAINE,45.189686,5.693008,65.12Z
3948,APIVIA MACIF MUTUELLE (A2M),73 COURS SAINT - ANDRE 38800 LE PONT-DE-CLAIX,45.136674,5.70146,65.12Z
3949,APIVIA MACIF MUTUELLE (A2M),MEDICENTRE 3 AVENUE DU 8 MAI 1945 38130 ECHIROLLES,45.145761,5.717452,65.12Z
3950,APIVIA MACIF MUTUELLE (A2M),NO 4 A 6 4 PLACE ROBERT SCHUMAN 38000 GRENOBLE,45.191539,5.713128,65.12Z
3951,RADIANCE MUTUELLE (RADIANCE RHONE ALPES),RADIANCE RHONE ALPES 4 RUE PAUL BERT 38000 GRENOBLE,45.188202,5.725175,65.12Z
3952,RADIANCE MUTUELLE (RADIANCE RHONE ALPES),22 COURS BERRIAT 38000 GRENOBLE,45.188017,5.721308,65.12Z
3953,MASAI (MASAI),8 PLACE DOCTEUR GIRARD 38000 GRENOBLE,45.197035,5.73587,93.29Z
3954,MASAI (MASAI),CENTRE COMMERCIAL LA CASERNE DE BONNE 15 RUE MARCEAU 38000 GRENOBLE,45.183356,5.721673,93.29Z
3955,MASAI (MASAI),10 RUE LINNE 38000 GRENOBLE,45.198318,5.739135,93.29Z
3956,MASAI (MASAI),2 RUE SAINT LAURENT 38000 GRENOBLE,45.197372,5.731443,93.29Z
3957,MASAI (MASAI),CENTRE COMMERCIAL NEYRPIC 12 RUE MARCEAU LEYSSIEUX 38400 SAINT-MARTIN-D'HERES,45.185004,5.757371,93.29Z
3958,SOPRA STERIA INFRASTRUCTURE & SECURITY SERVICES (SOPRA STERIA 12S),MINIPARC POLYTEC 32 RUE DES BERGES 38000 GRENOBLE,45.204955,5.702524,70.22Z
3959,CEMEX GRANULATS RHONE MEDITERRANEE,ZI DES ILES 2 RUE DENIS PAPIN 38800 LE PONT-DE-CLAIX,45.136579,5.694991,51.5F
3960,CEMEX GRANULATS RHONE MEDITERRANEE,LA DIGUE 38800 LE PONT-DE-CLAIX,45.110949,5.702276,46.73A
3961,CEMEX GRANULATS RHONE MEDITERRANEE,35 RUE DE L’ELECTRO CHIMIE 38560 JARRIE,45.088749,5.731367,46.73A
3962,LEA ET LEO SUD EST,101 LOT LE COTEAU DE BELLEVUE 38140 RENAGE,45.335431,5.480959,70.10Z
3963,FRAMATOME,291 RUE DE L’ELECTRO CHIMIE 38560 JARRIE,45.093049,5.732378,24.45Z
3964,FRAMATOME,23 CHEMIN DU VIEUX CHENE 38240 MEYLAN,45.208008,5.790006,25.30Z
3965,FRAMATOME,1050 CHEMIN DE LA CROIX VERTE 38330 MONTBONNOT-SAINT-MARTIN,45.21749,5.815128,25.30Z
3966,PARK GRENOBLE ALPES METROPOLE,50 AVENUE MARECHAL RANDON 38000 GRENOBLE,45.194799,5.733117,52.21Z
3967,PARK GRENOBLE ALPES METROPOLE,13 RUE AIME PUPIN 38100 GRENOBLE,45.163246,5.72432,52.21Z
3968,PARK GRENOBLE ALPES METROPOLE,13 RUE MAURICE DODERO 38100 GRENOBLE,45.161385,5.731103,52.21Z
3969,PARK GRENOBLE ALPES METROPOLE,RUE FRANCOIS RAOULT 38000 GRENOBLE,45.185931,5.726371,52.21Z
3970,PARK GRENOBLE ALPES METROPOLE,RUE EMILE GUEYMARD 38000 GRENOBLE,45.193144,5.714717,52.21Z
3971,PARK GRENOBLE ALPES METROPOLE,2 PLACE VAUCANSON 38000 GRENOBLE,45.18872,5.728268,52.21Z
3972,PARK GRENOBLE ALPES METROPOLE,RUE DOCTEUR HERMITE 38000 GRENOBLE,45.18184,5.710543,52.21Z
3973,PARK GRENOBLE ALPES METROPOLE,RUE ANTHOARD 38000 GRENOBLE,45.189087,5.711609,52.21Z
3974,PARK GRENOBLE ALPES METROPOLE,33 B RUE NICOLAS CHORIER 38000 GRENOBLE,45.185599,5.712654,52.21Z
3975,PARK GRENOBLE ALPES METROPOLE,34 AVENUE DOYEN LOUIS WEIL 38000 GRENOBLE,45.193386,5.712269,52.21Z
3976,PRESENTS (SITETUDES),1 RUE DU DOCTEUR SCHWEITZER 38180 SEYSSINS,45.15863,5.697748,74.8K
3977,SOCIETE DE DEVELOPPEMENT DE VEHICULES DE LOISIRS (TPL) (SODEV),46 RUE DU PRE DIDIER 38120 FONTANIL-CORNILLON,45.250241,5.659597,45.11Z
3978,BONHOMME DE BOIS DISTRIBUTION,N°6 ET N°8 6 GRANDE RUE 38000 GRENOBLE,45.192448,5.728679,47.65Z
3979,BONHOMME DE BOIS DISTRIBUTION,3 PASSAGE DE LA REPUBLIQUE 38000 GRENOBLE,45.191106,5.728539,47.91B
3980,BONHOMME DE BOIS DISTRIBUTION,ZAC DE COMBOIRE 32 RUE DE COMBOIRE 38130 ECHIROLLES,45.143542,5.690639,47.78C
3981,M2I SKILLS,22 AVENUE DOYEN LOUIS WEIL 38000 GRENOBLE,45.1929469964101,5.712566941633972,85.59A
3982,SPIE BATIGNOLLES ENERGIE (SPIE BATIGNOLLES MAINTENANCE & SERVICES FONTELEC) (SB ENERGIE),ESPACE BLUM MANGIN 73 D RUE GENERAL MANGIN 38100 GRENOBLE,45.16673,5.71607,43.21A
3983,CYRUS HEREZ,57 BOULEVARD DES ALPES 38240 MEYLAN,45.204926,5.77976,66.22Z
3984,PMD,QUARTIER GRAND PLAN MENU 38500 COUBLEVIE,45.354046,5.596683,47.22Z
3985,PMD,ROUTE DE SAINT-QUENTIN 38210 TULLINS,45.296315,5.502539,47.22Z
3986,INVESTIPOLE (INVESTIPOLE),155 COURS BERRIAT 38000 GRENOBLE,45.187548,5.704089,80.30Z
3987,NOUVELLE SOCIETE D ASCENSEURS - NSA,35 RUE DES ALLIES 38100 GRENOBLE,45.170086,5.728318,28.22Z
3988,HABITAT GESTION,13 AVENUE MARCELIN BERTHELOT 38100 GRENOBLE,45.179091,5.732165,68.20B
3989,HABITAT GESTION,GRENOBLE ACADEMIA 20 RUE MONGE 38100 GRENOBLE,45.179128,5.732632,55.20Z
3990,SILLIKER (MERIEUX NUTRISCIENCES),56 AVENUE FELIX VIALLET 38000 GRENOBLE,45.190641,5.716166,74.3B
3991,SILLIKER (MERIEUX NUTRISCIENCES),70 MAIL MARCEL CACHIN 38600 FONTAINE,45.195629,5.690734,71.20B
3992,SILLIKER (MERIEUX NUTRISCIENCES),SILLIKER PARC SUD GALAXIE 1 RUE DES MERIDIENS 38130 ECHIROLLES,45.148885,5.726335,71.20B
3993,CEGEDIM SANTE (SOFILOCA) (ABREVIATION CHS),3 B RUE JOLIOT CURIE 38320 EYBENS,45.150006,5.740603,62.01Z
3994,CITADINES (CITADINES APART'HOTEL),270 CROIX MARGOT 38250 VILLARD-DE-LANS,45.072027,5.556214,70.2C
3995,CITADINES (CITADINES APART'HOTEL),9 A 11 9 RUE DE STRASBOURG 38000 GRENOBLE,45.186902,5.731297,55.20Z
3996,ETEX FRANCE BUILDING PERFORMANCE,ZA BIEVRE DAUPHINE 38690 COLOMBE,45.3816768,5.4773842,23.62Z
3997,BERNARD AGRICULTURE (ETABLISSEMENTS PIERRE BERNARD) (B.A.),VALOIRE ZA DE CHARTREUSE 38570 GONCELIN,45.328571,5.968193,10.61B
3998,APRIL AUTOMATES,IMMEUBLE L'HORLOGE 2 ALLEE DES MITAILLERES 38240 MEYLAN,45.206421,5.767958,68.20B
3999,APRIL AUTOMATES,60 RUE DE CARTALE 38170 SEYSSINET-PARISET,45.171074,5.686713,68.20B
4000,ERT TECHNOLOGIES (ERT TECHNOLOGIES),9 AVENUE DE LA FALAISE 38360 SASSENAGE,45.200105,5.664107,52.10B
4001,ERT TECHNOLOGIES (ERT TECHNOLOGIES),CENTR'ALP 255 RUE CHATAGNON 38430 MOIRANS,45.318523,5.590687,42.22Z
4002,SAMSIC SECURITE (SAMSIC SECURITE),95 97 RUE GENERAL MANGIN 38100 GRENOBLE,45.169508,5.715449,74.6Z
4003,GEI DISTRIBUTION (ECHELLE EUROPEENNE),17 RUE DE COMBOIRE 38130 ECHIROLLES,45.14589,5.693817,46.69C
4004,D 2 D (D2D),ZI LES GLAIRAUX 38120 SAINT-EGREVE,45.22256,5.673253,47.59B
4005,D 2 D (D2D),25 RUE DE CHAMP ROMAN 38400 SAINT-MARTIN-D'HERES,45.184341,5.773502,47.59B
4006,CAPGEMINI ENGINEERING RESEARCH AND DEVELOPMENT,485 AVENUE DE L’EUROPE 38330 MONTBONNOT-SAINT-MARTIN,45.221697,5.813438,71.12B
4007,CAPGEMINI ENGINEERING RESEARCH AND DEVELOPMENT,NOVESPARC 95 CHEMIN DE L’ETOILE 38330 MONTBONNOT-SAINT-MARTIN,45.214272,5.805613,71.12B
4008,TERRESENS VACANCES,RESIDENCE LE SAPHIR ROUTE DU COL DU SABOT 38114 VAUJANY,45.157772,6.076041,55.20Z
4009,TERRESENS VACANCES,HOTEL L'ESCAPADE 193 CHEMIN DE LA CHAPELLE 38750 HUEZ,45.089944,6.067146,55.20Z
4010,TERRESENS VACANCES,LIEU DIT SAGNE ET LES COMBES RES LES EDELWEISS ROUTE DES COMBES 38114 VAUJANY,45.158163,6.081931,55.20Z
4011,TERRESENS VACANCES,ROUTE DU ROCHAS 38114 VAUJANY,45.159264,6.079871,55.20Z
4012,NICOLE & COLETTE INC.,471 CHEMIN DE JALABET 38112 AUTRANS-MEAUDRE EN VERCORS,45.132209,5.542905,88.10A
4013,EDUCINVEST,9 AVENUE PAUL VERLAINE 38100 GRENOBLE,45.162639,5.7134,85.59B
4014,EDUCINVEST,PARC SUD GALAXIE 9 RUE DES TROPIQUES 38130 ECHIROLLES,45.150357,5.727739,85.59B
4015,CREATIONS FUSALP,1 RUE MILLET 38000 GRENOBLE,45.188737,5.7277,47.64Z
4016,MESTRE (MESTRE ET ESPACE AUBADE),9 RUE ELIE CARTAN 38100 GRENOBLE,45.180725,5.743908,46.74B
4017,MESTRE (MESTRE ET ESPACE AUBADE),73 B RUE GENERAL MANGIN 38100 GRENOBLE,45.166784,5.71467,46.74B
4018,SEALOGIS FREIGHT FORWARDING,3 RUE J J ROUSSEAU 34200 SETE,45.175549,5.6924135,52.29B
4019,ALPIMO (VALEXIM),IMMEUBLE LE ZODIAQUE   L ALPE D HUEZ 280 AVENUE DES JEUX 38750 HUEZ,45.092572,6.068463,68.31Z
4020,AM-GMF,3 RUE MALAKOFF 38000 GRENOBLE,45.188801,5.73914,66.0E
4021,AM-GMF,13 BOULEVARD GAMBETTA 38000 GRENOBLE,45.190435,5.722038,66.0E
4022,AM-GMF,IMMEUBLE L'ALLIANCE 96 RUE DE STALINGRAD 38100 GRENOBLE,45.172139,5.723968,66.0E
4023,AM-GMF,11 AVENUE LEON ET JOANNY TARDY 38500 VOIRON,45.364216,5.595736,66.0E
4024,AM-GMF,5 RUE DU TOUR DE L’EAU 38400 SAINT-MARTIN-D'HERES,45.186075,5.771217,66.0E
4025,FEDER OEUVRES COMPL ECOLE PUBL YONNE (FOCEPY),LA FORGE RTE DE MONTAUD 38112 AUTRANS-MEAUDRE EN VERCORS,45.116504,5.531271,55.2E
4026,DIMOTRANS GLOBAL TRANSPORT,18 AVENUE DE L'ILE BRUNE 38120 SAINT-EGREVE,45.229573,5.670354,52.29B
4027,UPERIO FRANCE (UPERIO FRANCE),AVENUE HENRI CHAPAYS 38340 VOREPPE,45.300017,5.630757,77.32Z
4028,UPERIO FRANCE (UPERIO FRANCE),75 ROUTE DES GALLANDIERES 38210 VOUREY,45.312751,5.508448,77.32Z
4029,APAVE NON DESTRUCTIVE TESTING (APAVE NDT),16 RUE PIERRE SEMARD 38600 FONTAINE,45.186584,5.685375,71.20B
4030,SOCIETE FRANCAISE DE MAISONS INDIVIDUELLES SFMI (HABITAT PLUS),13 RUE MARCEL PAUL 38120 SAINT-EGREVE,45.227683,5.682495,41.20A
4031,OCEA SMART BUILDING,7 RUE ALPHONSE TERRAY 38000 GRENOBLE,45.184782,5.713908,77.39Z
4032,OCEA SMART BUILDING,73 D RUE GENERAL MANGIN 38100 GRENOBLE,45.16673,5.71607,77.39Z
4033,SKIBOUND FRANCE,PLACE JEAN MOULIN 38750 HUEZ,45.093372,6.068055,55.10Z
4034,SKIBOUND FRANCE,ALPES ROUTE DE LA POSTE 38750 HUEZ,45.091666,6.063278,55.1A
4035,SKIBOUND FRANCE,LD COULET 38750 HUEZ,45.091898,6.065363,55.1A
4036,SKIBOUND FRANCE,HUEZ EN OISANS MAS DE TERAT ET DE SAGUE 38750 HUEZ,45.091121,6.070908,55.10Z
4037,SKIBOUND FRANCE,CHALET TELEMARK STATION DE L'ALPE D'HUEZ 38750 HUEZ,45.088184,6.07343,55.10Z
4038,SKIBOUND FRANCE,CHALET ROBERT - L'ALPE D'HUEZ CLOS GIVIER 38750 HUEZ,45.091376,6.083025,55.10Z
4039,SKIBOUND FRANCE,CHALET VIKING STATION DE L'ALPE D'HUEZ 38750 HUEZ,45.088184,6.07343,55.10Z
4040,SKIBOUND FRANCE,CHAL PERE JOSEPH 1 ET 2 ALPE D'HUEZ PLACE JOSEPH PAGANON 38750 HUEZ,45.090128,6.064881,55.10Z
4041,SKIBOUND FRANCE,L'ALPE D'HUEZ ROUTE DU SIGNAL 38750 HUEZ,45.093113,6.064856,55.10Z
4042,SKIBOUND FRANCE,ROUTE DU SIOU COULET 38750 HUEZ,45.090521,6.066705,55.10Z
4043,ONET LOGISTIQUE & PRODUCTION,13 RUE DU PRE BLANCHET 38400 SAINT-MARTIN-D'HERES,45.162298,5.757443,74.8K
4044,ONET LOGISTIQUE & PRODUCTION,15 PRE BLANCHET 38400 SAINT-MARTIN-D'HERES,45.161676,5.756713,74.8K
4045,NAVILAND CARGO,238 RUE LOUIS GAGNIERE 38950 SAINT-MARTIN-LE-VINOUX,45.215016,5.685153,63.4C
4046,MAE (MAE),BP 106 18 RUE GENERAL RAMBAUD 38000 GRENOBLE,45.18209,5.720954,65.12Z
4047,MAE (MAE),3 PLACE DOCTEUR LEON MARTIN 38000 GRENOBLE,45.187651,5.727543,65.12Z
4048,EDENRED FRANCE (TICKET RESTAURANT - ACCENTIV'),2 RUE DU TOUR DE L’EAU 38400 SAINT-MARTIN-D'HERES,45.18597,5.771074,66.19B
4049,GIE KAUFMAN ET BROAD,26 AVENUE MARCELIN BERTHELOT 38100 GRENOBLE,45.177607,5.731447,41.10A
4050,GIE KAUFMAN ET BROAD,34 RUE GUSTAVE EIFFEL 38100 GRENOBLE,45.1837,5.703057,41.10A
4051,GIE KAUFMAN ET BROAD,4 RUE PAUL VALERIEN PERRIN 38170 SEYSSINET-PARISET,45.171386,5.690146,41.10A
4052,ASSOCIATION DES CENTRES DE PREVENTION AGIRC-ARRCO (ACPAA),29 RUE DE TURENNE 38000 GRENOBLE,45.183688,5.720245,88.99B
4053,ASUPER 1,ZONE INDUSTRIELLE DE CROLLES RUE DE BELLEDONNE 38920 CROLLES,45.278874,5.890403,47.11D
4054,TRIANGLE INVESTISSEMENT 10,CHEZ MR RAMBERT P2 195 CHEMIN DU NERON 38470 ROVON,45.196121,5.472686,35.11Z
4055,MPS FRANCE SAS,77 COURS BERRIAT 1 RUE EDGAR QUINET 38000 GRENOBLE,45.188123,5.714315,66.19B
4056,AGDUC (AGDUC),CTRE HOSPITALIER GENERAL B AVENUE DES MAQUIS DU GRESIVAUDAN 38700 LA TRONCHE,45.204406,5.747061,86.10Z
4057,AGDUC (AGDUC),15 ALLEE DE LA PIAT 38240 MEYLAN,45.210583,5.777317,86.10Z
4058,AGDUC (AGDUC),80 RUE EUGENE BETHOUX 38220 VIZILLE,45.078237,5.770393,86.10Z
4059,AGDUC (AGDUC),CTRE DIALYSE EAUX CLAIRES 6 RUE DOCTEUR CALMETTE 38000 GRENOBLE,45.181147,5.710578,86.10Z
4060,AGDUC (AGDUC),PHARMACIE CENTRALE CHEMIN DE LA CROIX VERTE 38330 MONTBONNOT-SAINT-MARTIN,45.220712,5.810956,86.10Z
4061,AGDUC (AGDUC),888 CHEMIN DE LA CROIX VERTE 38330 MONTBONNOT-SAINT-MARTIN,45.218762,5.813415,86.10Z
4062,AGDUC (AGDUC),19 AVENUE MARCELIN BERTHELOT 38100 GRENOBLE,45.178092,5.732121,86.10Z
4063,AGDUC (AGDUC),AGDUC 888 CHE DE LA CROIX VERTE 38470 QUINCIEU,45.274634,5.383684,86.10Z
4064,AGDUC (AGDUC),CENTRE HOSPITALIER BP 208 14 ROUTE DES GORGES 38500 VOIRON,45.370279,5.592778,86.10Z
4065,AGDUC (AGDUC),33 BOULEVARD DES ALPES 38240 MEYLAN,45.203555,5.769988,86.10Z
4066,DOCAPOSTE BPO,24 RUE DOCTEUR MAZET 38000 GRENOBLE,45.189801,5.722877,72.3Z
4067,DOCAPOSTE BPO,ACTIMART DE GIERES ZI MAYE 1 ALLEE DE CERTEZE 38610 GIERES,45.191074,5.779694,63.11Z
4068,RECTOR LESAGE (RECTOR),LES BALMES 38340 VOREPPE,45.305531,5.626965,23.61Z
4069,SIKA FRANCE,37 RUE PROSPER MERIMEE 38100 GRENOBLE,45.173614,5.725667,45.2K
4070,CSEC BNPPARIBAS,RUE EUGENE BOUCHET 38170 SEYSSINET-PARISET,45.171559,5.664134,55.20Z
4071,IMMOJET,40 COURS SAINT - ANDRE 38800 LE PONT-DE-CLAIX,45.128259,5.69929,70.2C
4072,OFFICE D ACCUEIL ET DE SERVICES ETUDIANT (OSE),7 RUE SAINT JOSEPH 38000 GRENOBLE,45.186801,5.728955,55.10Z
4073,SD SERVICES (SD SERVICES),ZI MAYENCIN 9 B RUE DE LA CONDAMINE 38610 GIERES,45.186442,5.779393,29.20Z
